"id","article_id","question","answer","display_order","is_active","created_at","updated_at"
"4aad591e-bcc6-4fa4-bc42-8d1283591ab9","47703bfd-5894-4779-b242-ee3ca7557907","What should I know about the role of occupational therapy in senior care?","Understanding the role of occupational therapy in senior care is important for providing quality care. Start by assessing your specific situation and consulting with healthcare professionals or care coordinators.","0","yes","""2026-01-07T18:43:26.072Z""","""2026-01-07T18:43:26.072Z"""
"4ab4cd50-6169-4b78-abd2-b45d8b55e7ed","8417b31f-0bd7-4bae-8d74-9c96da8711dd","Does the live-in caregiver eat our food?","Policies vary by agency. Some families provide meals; others expect caregivers to bring their own food. Clarify expectations with your agency before care begins.","2","yes","""2026-01-07T18:43:11.028Z""","""2026-01-07T18:43:11.028Z"""
"4b08c6ac-e722-4834-9970-07d293a7b49f","0571e688-c44d-4189-8b73-2923dbd8fa66","What should I know about how to support seniors during holiday seasons?","Understanding how to support seniors during holiday seasons is important for providing quality care. Start by assessing your specific situation and consulting with healthcare professionals or care coordinators.","0","yes","""2026-01-07T18:43:53.364Z""","""2026-01-07T18:43:53.364Z"""
"4bb2549f-da85-4f2f-b4a1-cd484e69e5c0","01fd1214-3baa-4858-9946-0644845b424a","How can PrivateInHomeCareGiver help?","Our experienced caregivers can provide personalized support for your family's needs. Contact us for a free assessment and consultation.","1","yes","""2026-01-07T18:43:24.111Z""","""2026-01-07T18:43:24.111Z"""
"4d322fd7-ef10-4445-8012-95c156a46267","390c7f42-9cf4-432e-b8b9-705264f3a669","What should I know about how to plan a safe vacation with an elderly parent?","Understanding how to plan a safe vacation with an elderly parent is important for providing quality care. Start by assessing your specific situation and consulting with healthcare professionals or care coordinators.","0","yes","""2026-01-07T18:43:41.350Z""","""2026-01-07T18:43:41.350Z"""
"4db84e99-ff48-4f7c-9f05-8550b2597144","7ddf74ed-dbd6-4ac9-b695-7e450a2231a4","How can PrivateInHomeCareGiver help?","Our experienced caregivers can provide personalized support for your family's needs. Contact us for a free assessment and consultation.","1","yes","""2026-01-07T18:43:47.232Z""","""2026-01-07T18:43:47.232Z"""
"4eb54973-a6cc-43e1-9b2f-ead5cb9e3ff8","9f60e1d9-a931-49eb-9d02-a7994ce7bd25","What should I know about understanding elder abuse prevention?","Understanding understanding elder abuse prevention is important for providing quality care. Start by assessing your specific situation and consulting with healthcare professionals or care coordinators.","0","yes","""2026-01-07T18:43:52.844Z""","""2026-01-07T18:43:52.844Z"""
"4ec4d5b1-2a7d-43b2-8351-6689f06f6be8","4a03b397-6344-4b2f-ab71-955f8ee1fd8b","What should I know about how to prepare your home for a senior with dementia?","Understanding how to prepare your home for a senior with dementia is important for providing quality care. Start by assessing your specific situation and consulting with healthcare professionals or care coordinators.","0","yes","""2026-01-07T18:43:20.876Z""","""2026-01-07T18:43:20.876Z"""
"4ec9eac6-c2cc-4915-84c3-c1354a73c974","f003366f-e3d8-4c79-9166-bf939ae18f07","What should I know about understanding mobility aids for seniors?","Understanding understanding mobility aids for seniors is important for providing quality care. Start by assessing your specific situation and consulting with healthcare professionals or care coordinators.","0","yes","""2026-01-07T18:43:45.036Z""","""2026-01-07T18:43:45.036Z"""
"4ecc6e49-9ee0-4a8b-ba11-e41daa066d4c","26ec58fe-7533-48a1-a5bd-cc0b4f477daa","How can PrivateInHomeCareGiver help?","Our experienced caregivers can provide personalized support for your family's needs. Contact us for a free assessment and consultation.","1","yes","""2026-01-07T18:43:51.389Z""","""2026-01-07T18:43:51.389Z"""
"4f9f786a-8848-457d-bd03-982204b677ab","6ec03951-0fd4-47f2-850a-a45104ccc3f9","Does Medicare pay for home care or home health care?","Medicare covers home health care (skilled nursing, physical therapy, etc.) when prescribed by a doctor for a homebound patient. Medicare does NOT cover non-medical home care like personal care assistance, companionship, or homemaking. Some Medicare Advantage plans offer limited home care benefits.","0","yes","""2026-01-07T18:56:15.867Z""","""2026-01-07T18:56:15.867Z"""
"500302b9-1996-4fac-aac5-e4ed2cb2ed07","dc2fe6c7-7e4a-4e00-aa8a-01f1d8e85632","How can PrivateInHomeCareGiver help?","Our experienced caregivers can provide personalized support for your family's needs. Contact us for a free assessment and consultation.","1","yes","""2026-01-07T18:43:31.932Z""","""2026-01-07T18:43:31.932Z"""
"53f255d9-29d6-43cd-8286-d43d8b1de85b","7c03c208-24bd-45a1-a1ac-b0d5d9640a84","How can PrivateInHomeCareGiver help?","Our experienced caregivers can provide personalized support for your family's needs. Contact us for a free assessment and consultation.","1","yes","""2026-01-07T18:43:46.714Z""","""2026-01-07T18:43:46.714Z"""
"5400c30e-b558-42bc-aa76-f611df950a64","93482020-8b17-446d-a2ae-ede90e4f5ab1","Can home care help prevent readmission?","Yes, studies show that proper post-discharge care significantly reduces readmission rates by ensuring medication compliance, monitoring for complications, and supporting recovery.","3","yes","""2026-01-07T18:43:12.651Z""","""2026-01-07T18:43:12.651Z"""
"566e5854-04e6-4a64-aa60-3cabe22112d8","527c8349-4d92-4139-b5ce-0f4660987fd6","How can PrivateInHomeCareGiver help?","Our experienced caregivers can provide personalized support for your family's needs. Contact us for a free assessment and consultation.","1","yes","""2026-01-07T18:43:36.158Z""","""2026-01-07T18:43:36.158Z"""
"56dd159a-8a60-4bb6-b15f-6440b3f8dd5a","866645f5-0cca-4cfd-9b50-2d77907b1fa5","What should I know about the role of spirituality in senior care?","Understanding the role of spirituality in senior care is important for providing quality care. Start by assessing your specific situation and consulting with healthcare professionals or care coordinators.","0","yes","""2026-01-07T18:43:40.831Z""","""2026-01-07T18:43:40.831Z"""
"584c8918-200b-4f4e-913a-7797db52a6f0","f21bacc2-5ca5-42a7-936c-1d6a747bd573","How can PrivateInHomeCareGiver help?","Our experienced caregivers can provide personalized support for your family's needs. Contact us for a free assessment and consultation.","1","yes","""2026-01-07T18:43:48.799Z""","""2026-01-07T18:43:48.799Z"""
"58fb4c0c-9184-458a-bd67-958cf1efba6b","2bc48fb4-8b4e-42c0-a3dc-3b91925dbae4","How do I ask family members to help more with caregiving?","Hold a family meeting (in person or video call) to discuss care needs and share responsibilities. Be specific about tasks—'Can you handle Dad's doctor appointments?' is more effective than 'I need more help.' Use a shared calendar to coordinate. Accept that others may do things differently. If family won't help, consider hiring professional care to fill the gaps.","3","yes","""2026-01-07T18:56:17.913Z""","""2026-01-07T18:56:17.913Z"""
"59c63a49-3fe4-4d18-b216-037b7504a19b","1b10a860-eee8-4d07-80ac-1a4efc285dfd","What should I know about understanding sleep problems in older adults?","Understanding understanding sleep problems in older adults is important for providing quality care. Start by assessing your specific situation and consulting with healthcare professionals or care coordinators.","0","yes","""2026-01-07T18:43:26.607Z""","""2026-01-07T18:43:26.607Z"""
"59ca38eb-58c3-47d6-8049-7f7d71fcba33","6c203347-4b63-4309-8993-a2ba83f812b6","How can PrivateInHomeCareGiver help?","Our experienced caregivers can provide personalized support for your family's needs. Contact us for a free assessment and consultation.","1","yes","""2026-01-07T18:43:21.508Z""","""2026-01-07T18:43:21.508Z"""
"5b5788fb-3c9c-4238-a48f-4ec9863a25b4","44342513-080c-47fe-ac04-bd5f7b132aa7","How can PrivateInHomeCareGiver help?","Our experienced caregivers can provide personalized support for your family's needs. Contact us for a free assessment and consultation.","1","yes","""2026-01-07T18:43:36.722Z""","""2026-01-07T18:43:36.722Z"""
"5bec860c-bc74-4aa9-84ba-3e506994c3bc","c58d7da1-521e-4dd3-a1a2-d17dcca9cefc","How can PrivateInHomeCareGiver help?","Our experienced caregivers can provide personalized support for your family's needs. Contact us for a free assessment and consultation.","1","yes","""2026-01-07T18:43:27.766Z""","""2026-01-07T18:43:27.766Z"""
"5cff9b6d-1c3d-4233-9860-4b10d1ea9c4c","d9a14168-33e3-4a96-ab3e-37503a0eeb76","Is dementia hereditary?","Most dementia is not directly inherited. Having a close family member with Alzheimer's may slightly increase risk, but many people with family history never develop dementia, and many without family history do. Early-onset Alzheimer's (before age 65) has a stronger genetic component.","1","yes","""2026-01-07T18:56:16.835Z""","""2026-01-07T18:56:16.835Z"""
"5d95461d-a928-4f17-97d8-b1087c358e6e","6e88949c-293a-4fb9-9025-392232873622","What should I know about the importance of regular health screenings for seniors?","Understanding the importance of regular health screenings for seniors is important for providing quality care. Start by assessing your specific situation and consulting with healthcare professionals or care coordinators.","0","yes","""2026-01-07T18:43:57.025Z""","""2026-01-07T18:43:57.025Z"""
"5daa280f-9dd1-4263-80f5-96b30672b3c3","70fc6da9-d53a-4125-8440-f98aa14c0b5d","What should I know about long-distance caregiving: managing care from afar?","Understanding long-distance caregiving: managing care from afar is important for providing quality care. Start by assessing your specific situation and consulting with healthcare professionals or care coordinators.","0","yes","""2026-01-07T18:43:18.276Z""","""2026-01-07T18:43:18.276Z"""
"5df31157-fe5a-4e32-9bc5-8972ff14cf11","4887c806-5465-4c7b-ae64-14c773dda47a","How can PrivateInHomeCareGiver help?","Our experienced caregivers can provide personalized support for your family's needs. Contact us for a free assessment and consultation.","1","yes","""2026-01-07T18:43:23.065Z""","""2026-01-07T18:43:23.065Z"""
"5ed8be97-8035-4604-8255-582545c8543d","a2c77114-a2ab-468a-aec5-6a2820335084","How can PrivateInHomeCareGiver help?","Our experienced caregivers can provide personalized support for your family's needs. Contact us for a free assessment and consultation.","1","yes","""2026-01-07T18:43:43.061Z""","""2026-01-07T18:43:43.061Z"""
"5f321cf7-1a85-4e21-b18b-51fa0b02b0d6","6e9acbdf-7d88-4b9d-a2bf-5dc9bd738da8","Can companion care help with dementia?","Yes, especially in early stages. Companions provide supervision, engagement, and routine—all beneficial for those with dementia. As the disease progresses, additional personal care may be needed.","2","yes","""2026-01-07T18:43:09.527Z""","""2026-01-07T18:43:09.527Z"""
"600b7cac-5971-47f4-883f-e9b51bd45603","66e97a87-fc68-458e-acc6-0a658755acef","How much does respite care cost?","In-home respite costs $25-$35 per hour. Adult day programs cost $70-$150 per day. Residential respite ranges from $150-$400 per day depending on the facility and care level.","0","yes","""2026-01-07T18:43:10.052Z""","""2026-01-07T18:43:10.052Z"""
"61386573-bf20-4af5-89fd-323dfecdc3ca","1e095dd9-b61f-4a12-b8aa-d0d35c59c895","What should I know about preventing pressure sores in bedridden seniors?","Understanding preventing pressure sores in bedridden seniors is important for providing quality care. Start by assessing your specific situation and consulting with healthcare professionals or care coordinators.","0","yes","""2026-01-07T18:43:16.696Z""","""2026-01-07T18:43:16.696Z"""
"630729e1-3cc1-4715-aa96-6b13c9c831cb","d4820c45-cb20-45cf-aec0-3ac9bbf4ffc6","How can PrivateInHomeCareGiver help?","Our experienced caregivers can provide personalized support for your family's needs. Contact us for a free assessment and consultation.","1","yes","""2026-01-07T18:43:45.681Z""","""2026-01-07T18:43:45.681Z"""
"63b07287-0e0e-4e25-aa9a-bf2d0ea7f04d","4a03b397-6344-4b2f-ab71-955f8ee1fd8b","How can PrivateInHomeCareGiver help?","Our experienced caregivers can provide personalized support for your family's needs. Contact us for a free assessment and consultation.","1","yes","""2026-01-07T18:43:20.991Z""","""2026-01-07T18:43:20.991Z"""
"63e406e7-b5b8-4084-bad8-92348f4517a5","44342513-080c-47fe-ac04-bd5f7b132aa7","What should I know about understanding arthritis care for seniors?","Understanding understanding arthritis care for seniors is important for providing quality care. Start by assessing your specific situation and consulting with healthcare professionals or care coordinators.","0","yes","""2026-01-07T18:43:36.575Z""","""2026-01-07T18:43:36.575Z"""
"650fe517-b7b4-413e-a3f9-86d5887f73d3","15eb48d1-8a9f-4df5-81cb-3def27b3d8be","What should I know about the role of home health aides vs. cnas?","Understanding the role of home health aides vs. cnas is important for providing quality care. Start by assessing your specific situation and consulting with healthcare professionals or care coordinators.","0","yes","""2026-01-07T18:43:53.896Z""","""2026-01-07T18:43:53.896Z"""
"6697e4b1-ab81-4ca8-ae9c-8e6c22370d04","257394fb-db1a-4d09-afa0-cb18b70767c1","How can PrivateInHomeCareGiver help?","Our experienced caregivers can provide personalized support for your family's needs. Contact us for a free assessment and consultation.","1","yes","""2026-01-07T18:43:35.115Z""","""2026-01-07T18:43:35.115Z"""
"67f42a46-5001-43fa-be47-c348c69bb64a","6e88949c-293a-4fb9-9025-392232873622","How can PrivateInHomeCareGiver help?","Our experienced caregivers can provide personalized support for your family's needs. Contact us for a free assessment and consultation.","1","yes","""2026-01-07T18:43:57.143Z""","""2026-01-07T18:43:57.143Z"""
"6aaa01e5-a11e-42c7-8c40-308a3e16365a","4d4e9a97-b573-4e42-a291-55f8cc24e790","How can PrivateInHomeCareGiver help?","Our experienced caregivers can provide personalized support for your family's needs. Contact us for a free assessment and consultation.","1","yes","""2026-01-07T18:43:24.632Z""","""2026-01-07T18:43:24.632Z"""
"6c863446-bb77-4cc0-a029-4afb49260288","7fe5ca1d-6d64-49b8-abab-278bb6c08358","What should I know about the importance of oral health for seniors?","Understanding the importance of oral health for seniors is important for providing quality care. Start by assessing your specific situation and consulting with healthcare professionals or care coordinators.","0","yes","""2026-01-07T18:43:23.466Z""","""2026-01-07T18:43:23.466Z"""
"6ef5639c-8157-4788-920a-29bb2d46b710","47703bfd-5894-4779-b242-ee3ca7557907","How can PrivateInHomeCareGiver help?","Our experienced caregivers can provide personalized support for your family's needs. Contact us for a free assessment and consultation.","1","yes","""2026-01-07T18:43:26.202Z""","""2026-01-07T18:43:26.202Z"""
"6f319f73-1a02-4fb9-95cd-06fcf71b720d","077a72dd-a0f7-463a-ba6f-d19d538a8c64","What should I know about understanding medicare and home care coverage?","Understanding understanding medicare and home care coverage is important for providing quality care. Start by assessing your specific situation and consulting with healthcare professionals or care coordinators.","0","yes","""2026-01-07T18:43:13.584Z""","""2026-01-07T18:43:13.584Z"""
"6fd04500-5349-4595-aa43-efe126bdacb4","527caf3c-9ac8-4177-93df-e5bdfbd10356","Does Medicare or MassHealth cover home safety modifications?","Original Medicare does not cover most home modifications. However, some Medicare Advantage plans offer home safety benefits. MassHealth may cover certain modifications for eligible individuals through waiver programs. Other resources include the Massachusetts Rehabilitation Commission and nonprofit organizations that help with home modifications.","1","yes","""2026-01-07T18:56:18.531Z""","""2026-01-07T18:56:18.531Z"""
"718fff56-943d-48e5-af5e-a6cc42dffa97","8cb8d978-df34-409d-9a89-b6d6b063e6cc","How can PrivateInHomeCareGiver help?","Our experienced caregivers can provide personalized support for your family's needs. Contact us for a free assessment and consultation.","1","yes","""2026-01-07T18:43:37.241Z""","""2026-01-07T18:43:37.241Z"""
"71a6f868-3886-4cb6-a733-0b269d06179d","08985dee-2dab-4584-8dcb-c7b293167cb8","What should I know about the importance of social connection for seniors?","Understanding the importance of social connection for seniors is important for providing quality care. Start by assessing your specific situation and consulting with healthcare professionals or care coordinators.","0","yes","""2026-01-07T18:43:18.792Z""","""2026-01-07T18:43:18.792Z"""
"72cd5e2d-be2f-473c-8d65-dcedb98c081f","11a08dad-8ac4-462b-a414-7f08f4d78958","How can PrivateInHomeCareGiver help?","Our experienced caregivers can provide personalized support for your family's needs. Contact us for a free assessment and consultation.","1","yes","""2026-01-07T18:43:50.356Z""","""2026-01-07T18:43:50.356Z"""
"74684d22-3926-4af3-af06-5f17c4df86ce","b94b5cc2-50d3-47f6-8ca1-8bf1d32dd340","What is the VA Aid and Attendance benefit?","Aid and Attendance is a monthly pension benefit for veterans (and surviving spouses) who need help with daily activities. In 2025, benefits can reach $2,642/month for a veteran with spouse. Eligibility requires wartime service, honorable discharge, need for assistance with daily activities, and meeting income/asset limits.","3","yes","""2026-01-07T18:56:19.623Z""","""2026-01-07T18:56:19.623Z"""
"78830d93-04d8-463f-b637-a8bd3d53bb8b","5812070f-16fd-49fd-9f77-b296094490ca","What should I know about how to handle medical appointments for seniors?","Understanding how to handle medical appointments for seniors is important for providing quality care. Start by assessing your specific situation and consulting with healthcare professionals or care coordinators.","0","yes","""2026-01-07T18:43:54.937Z""","""2026-01-07T18:43:54.937Z"""
"7a88f145-a915-453a-aee9-f2f275a87b58","7fe5ca1d-6d64-49b8-abab-278bb6c08358","How can PrivateInHomeCareGiver help?","Our experienced caregivers can provide personalized support for your family's needs. Contact us for a free assessment and consultation.","1","yes","""2026-01-07T18:43:23.582Z""","""2026-01-07T18:43:23.582Z"""
"7b57218f-40bd-49ad-85ef-15ca05b80c57","c73bce67-8c8d-4b7c-9aeb-766862466787","What should I know about how to create meaningful activities for seniors?","Understanding how to create meaningful activities for seniors is important for providing quality care. Start by assessing your specific situation and consulting with healthcare professionals or care coordinators.","0","yes","""2026-01-07T18:43:51.807Z""","""2026-01-07T18:43:51.807Z"""
"7b99ab82-bd69-4017-9547-6a24535ab888","7584ca79-2733-475d-b295-6566c1fd30d4","What should I know about understanding advance care planning?","Understanding understanding advance care planning is important for providing quality care. Start by assessing your specific situation and consulting with healthcare professionals or care coordinators.","0","yes","""2026-01-07T18:43:55.991Z""","""2026-01-07T18:43:55.991Z"""
"7e0b0a1a-59f0-4016-b5b4-29df2ddd33bb","fe769778-62f5-4e3c-95f7-c344110779ff","What should I know about the role of exercise in healthy aging?","Understanding the role of exercise in healthy aging is important for providing quality care. Start by assessing your specific situation and consulting with healthcare professionals or care coordinators.","0","yes","""2026-01-07T18:43:47.641Z""","""2026-01-07T18:43:47.641Z"""
"7f5975b3-5680-4702-b4f7-a7fa5af3a443","ec8a7131-6905-4c98-b6e9-532ceacaf93e","How can PrivateInHomeCareGiver help?","Our experienced caregivers can provide personalized support for your family's needs. Contact us for a free assessment and consultation.","1","yes","""2026-01-07T18:43:34.584Z""","""2026-01-07T18:43:34.584Z"""
"7f631f15-eada-497d-bc77-b0bb540f648e","ca88d423-3a90-4197-ad52-bd060a2002c5","How much do PCAs get paid?","PCA wages are set by the state and have been increasing. Check current rates with MassHealth or your Fiscal Intermediary.","3","yes","""2026-01-07T18:43:11.891Z""","""2026-01-07T18:43:11.891Z"""
"80846c86-5d3b-42a5-9213-d952dbe3ce3b","1e095dd9-b61f-4a12-b8aa-d0d35c59c895","How can PrivateInHomeCareGiver help?","Our experienced caregivers can provide personalized support for your family's needs. Contact us for a free assessment and consultation.","1","yes","""2026-01-07T18:43:16.811Z""","""2026-01-07T18:43:16.811Z"""
"80c92a2e-80c0-473b-a72e-2f4e81c67123","f21bacc2-5ca5-42a7-936c-1d6a747bd573","What should I know about how to communicate with someone who has aphasia?","Understanding how to communicate with someone who has aphasia is important for providing quality care. Start by assessing your specific situation and consulting with healthcare professionals or care coordinators.","0","yes","""2026-01-07T18:43:48.685Z""","""2026-01-07T18:43:48.685Z"""
"817d7268-b118-4437-9326-09fb14515a88","9d9b6777-c30f-4b49-acbc-82e977f407e6","What should I know about understanding palliative care vs. hospice care?","Understanding understanding palliative care vs. hospice care is important for providing quality care. Start by assessing your specific situation and consulting with healthcare professionals or care coordinators.","0","yes","""2026-01-07T18:43:33.929Z""","""2026-01-07T18:43:33.929Z"""
"81aa0f3c-0b0c-496d-b483-72b52060da0c","e4a10af7-0212-400e-b239-1e15e7e64d72","How can PrivateInHomeCareGiver help?","Our experienced caregivers can provide personalized support for your family's needs. Contact us for a free assessment and consultation.","1","yes","""2026-01-07T18:43:22.027Z""","""2026-01-07T18:43:22.027Z"""
"82182bbe-ee4c-43c7-8737-7795e095f9db","b94b5cc2-50d3-47f6-8ca1-8bf1d32dd340","Does Medicare pay for in-home caregivers?","Medicare does not cover non-medical in-home care like personal care assistance, companion care, or homemaking. Medicare only covers home health care (skilled nursing, therapy) when prescribed by a doctor for a homebound patient. Some Medicare Advantage plans offer limited home care benefits—check your specific plan.","0","yes","""2026-01-07T18:56:19.285Z""","""2026-01-07T18:56:19.285Z"""
"826282ab-032d-4be1-a4ed-4baa90a7fdb3","11467261-2d82-4d74-a650-dde7c516fd24","How can PrivateInHomeCareGiver help?","Our experienced caregivers can provide personalized support for your family's needs. Contact us for a free assessment and consultation.","1","yes","""2026-01-07T18:43:50.872Z""","""2026-01-07T18:43:50.872Z"""
"8488707a-39ee-4216-96c4-1cb666770f67","e5cdd956-1f13-49bb-9a6a-414074cd50f4","What should I know about how to maintain your marriage while caregiving?","Understanding how to maintain your marriage while caregiving is important for providing quality care. Start by assessing your specific situation and consulting with healthcare professionals or care coordinators.","0","yes","""2026-01-07T18:43:38.734Z""","""2026-01-07T18:43:38.734Z"""
"8bc9d3b7-0b03-480a-bc59-5d425696e4c3","70dad456-288d-4a12-a8d5-5b2bd8db5794","How can PrivateInHomeCareGiver help?","Our experienced caregivers can provide personalized support for your family's needs. Contact us for a free assessment and consultation.","1","yes","""2026-01-07T18:43:33.513Z""","""2026-01-07T18:43:33.513Z"""
"8c05b87d-0bf1-4a79-9be5-3d3398440bcf","9695d8da-e752-4bb4-a36e-d4125efdc701","How can PrivateInHomeCareGiver help?","Our experienced caregivers can provide personalized support for your family's needs. Contact us for a free assessment and consultation.","1","yes","""2026-01-07T18:43:42.528Z""","""2026-01-07T18:43:42.528Z"""
"8e287438-84f5-4455-8ba7-c5d2728e4799","26c357b5-eb51-4b36-bac7-41514db16940","How much does in-home care cost in Massachusetts?","In Massachusetts, in-home care typically costs $26-$38 per hour depending on the level of care needed. Companion care averages $26-$30/hour, personal care $28-$35/hour, and specialized dementia care $30-$38/hour. Live-in care costs $250-$350 per day. Boston and Eastern MA tend to have higher rates than Western Massachusetts.","1","yes","""2026-01-07T18:56:15.079Z""","""2026-01-07T18:56:15.079Z"""
"8e8ee2ef-af38-4b4d-988c-b0de8427f151","59146620-951d-4e06-acb1-e1a0514bca9f","What should I know about the benefits of reminiscence therapy?","Understanding the benefits of reminiscence therapy is important for providing quality care. Start by assessing your specific situation and consulting with healthcare professionals or care coordinators.","0","yes","""2026-01-07T18:43:49.202Z""","""2026-01-07T18:43:49.202Z"""
"8f421ef9-1edc-45bb-897f-1f564eb294e4","6ec03951-0fd4-47f2-850a-a45104ccc3f9","How long does home health care last compared to home care?","Home health care is typically short-term, lasting weeks to a few months during recovery from surgery or illness. Medicare requires recertification every 60 days. Home care (non-medical) can continue indefinitely as long as support is needed—many clients receive home care for years.","2","yes","""2026-01-07T18:56:16.093Z""","""2026-01-07T18:56:16.093Z"""
"90c8d4eb-2990-4913-a44a-66ef3fef1840","192250df-5331-426b-92a9-d0cdda4abb20","What should I know about understanding the stages of grief for caregivers?","Understanding understanding the stages of grief for caregivers is important for providing quality care. Start by assessing your specific situation and consulting with healthcare professionals or care coordinators.","0","yes","""2026-01-07T18:43:38.207Z""","""2026-01-07T18:43:38.207Z"""
"930b2225-a829-4d2b-ba1a-de90c38280d6","a5eeb08b-9bce-4b5b-82c4-5815d1d0c552","How can PrivateInHomeCareGiver help?","Our experienced caregivers can provide personalized support for your family's needs. Contact us for a free assessment and consultation.","1","yes","""2026-01-07T18:43:15.251Z""","""2026-01-07T18:43:15.251Z"""
"951b946a-1c2a-4ec8-91b5-3141f3d1a8b7","6b9b923d-4b04-4223-b0d1-6008537cbbee","How can PrivateInHomeCareGiver help?","Our experienced caregivers can provide personalized support for your family's needs. Contact us for a free assessment and consultation.","1","yes","""2026-01-07T18:43:42.005Z""","""2026-01-07T18:43:42.005Z"""
"967d92e2-4026-471a-9336-f1be6a239e2c","99950a59-b00d-444a-8728-863c4671bdd9","How can PrivateInHomeCareGiver help?","Our experienced caregivers can provide personalized support for your family's needs. Contact us for a free assessment and consultation.","1","yes","""2026-01-07T18:43:35.639Z""","""2026-01-07T18:43:35.639Z"""
"97cc454e-d4e3-4343-b80d-9fcfa24e22c1","a5eeb08b-9bce-4b5b-82c4-5815d1d0c552","What should I know about how to talk to your parent about needing care?","Understanding how to talk to your parent about needing care is important for providing quality care. Start by assessing your specific situation and consulting with healthcare professionals or care coordinators.","0","yes","""2026-01-07T18:43:15.136Z""","""2026-01-07T18:43:15.136Z"""
"99789da3-2a06-437e-994c-fa60ee6a5740","8417b31f-0bd7-4bae-8d74-9c96da8711dd","Can a live-in caregiver work 7 days a week?","No, live-in caregivers typically work 4-5 days per week. A second caregiver covers the remaining days. This ensures caregivers are rested and provides backup if someone is ill.","0","yes","""2026-01-07T18:43:10.798Z""","""2026-01-07T18:43:10.798Z"""
"9c49cd9b-f5fb-4c49-b72a-0207ac44ac71","390c7f42-9cf4-432e-b8b9-705264f3a669","How can PrivateInHomeCareGiver help?","Our experienced caregivers can provide personalized support for your family's needs. Contact us for a free assessment and consultation.","1","yes","""2026-01-07T18:43:41.485Z""","""2026-01-07T18:43:41.485Z"""
"9c7c298f-1abd-4fe3-96de-ed444ccbadb9","077a72dd-a0f7-463a-ba6f-d19d538a8c64","How can PrivateInHomeCareGiver help?","Our experienced caregivers can provide personalized support for your family's needs. Contact us for a free assessment and consultation.","1","yes","""2026-01-07T18:43:13.699Z""","""2026-01-07T18:43:13.699Z"""
"9dc10c47-8306-4e87-9d09-3ba2fc0df718","1ca5c536-a47f-4808-83af-75d6b0493107","Are meal delivery services good for seniors?","Meal delivery can be excellent for seniors who struggle with shopping or cooking. Options include Meals on Wheels (often free or low-cost based on income), commercial services like Silver Cuisine or Magic Kitchen designed for seniors, and local senior center programs. Look for services that accommodate dietary restrictions and provide nutritionally balanced meals.","3","yes","""2026-01-07T18:56:20.475Z""","""2026-01-07T18:56:20.475Z"""
"9ebcc5fe-7044-4aea-8b6b-60919b3436e8","f003366f-e3d8-4c79-9166-bf939ae18f07","How can PrivateInHomeCareGiver help?","Our experienced caregivers can provide personalized support for your family's needs. Contact us for a free assessment and consultation.","1","yes","""2026-01-07T18:43:45.150Z""","""2026-01-07T18:43:45.150Z"""
"9ed372d6-01be-4eda-aa6b-2d433e123d3e","8c31dcd2-1968-4fb6-b7f5-201666785cf6","Are there medications that help Alzheimer's?","Several FDA-approved medications can help manage symptoms, though none cure the disease. Consult with a neurologist about options like cholinesterase inhibitors or newer treatments.","3","yes","""2026-01-07T18:43:05.120Z""","""2026-01-07T18:43:05.120Z"""
"9fb03da4-d3c8-4f12-a800-e1aac6510d76","8c31dcd2-1968-4fb6-b7f5-201666785cf6","How do I handle it when my loved one doesn't recognize me?","This is heartbreaking but common in later stages. Try not to take it personally—their brain cannot process the information. Introduce yourself gently and focus on the emotional connection rather than recognition.","0","yes","""2026-01-07T18:43:04.773Z""","""2026-01-07T18:43:04.773Z"""
"a1326210-4df2-45fd-a90f-b576e3b4a72c","6c203347-4b63-4309-8993-a2ba83f812b6","What should I know about the benefits of adult day programs?","Understanding the benefits of adult day programs is important for providing quality care. Start by assessing your specific situation and consulting with healthcare professionals or care coordinators.","0","yes","""2026-01-07T18:43:21.393Z""","""2026-01-07T18:43:21.393Z"""
"a31ed98f-8bff-4477-9a73-ce786418635d","7589c160-2f84-4540-acbd-d25c49af5e4f","How can PrivateInHomeCareGiver help?","Our experienced caregivers can provide personalized support for your family's needs. Contact us for a free assessment and consultation.","1","yes","""2026-01-07T18:43:25.667Z""","""2026-01-07T18:43:25.667Z"""
"a34236cd-159c-415a-9df1-ce73c0d4da0b","b4ce8718-14a6-4c6b-a13b-8e907a48b633","How can PrivateInHomeCareGiver help?","Our experienced caregivers can provide personalized support for your family's needs. Contact us for a free assessment and consultation.","1","yes","""2026-01-07T18:43:28.285Z""","""2026-01-07T18:43:28.285Z"""
"a3d1a1c4-7e94-4cf4-8f4b-531f273544c3","11467261-2d82-4d74-a650-dde7c516fd24","What should I know about the importance of foot care for seniors?","Understanding the importance of foot care for seniors is important for providing quality care. Start by assessing your specific situation and consulting with healthcare professionals or care coordinators.","0","yes","""2026-01-07T18:43:50.758Z""","""2026-01-07T18:43:50.758Z"""
"a69b899a-5b2e-40c6-8a72-413ae6db4baf","b2c8662d-057e-4c1f-99ec-9c66ed2be820","What should I know about understanding hearing loss in seniors?","Understanding understanding hearing loss in seniors is important for providing quality care. Start by assessing your specific situation and consulting with healthcare professionals or care coordinators.","0","yes","""2026-01-07T18:43:40.300Z""","""2026-01-07T18:43:40.300Z"""
